korvikkeeton??	заменительтӧм
koskinen	коськӧсь
kostea	вазілля
kostea	васӧд
kostea	удз
kostea	улис
kostea	уль
kourallinen	китыра
kourankokoinen	китыра
kouristunut	шыгрӧс
kova	галя
kova	чорыд
kovakorvainen	варгӧс
kovera	шыгрӧс
kovin	медъён
kristillinen	кристиана
kronkeli	чиг
kuhnus(televa)	мижуй
kuihtunut	руш
kuiva	кос
kuiva	шупыд
kuivuva	косьмысь
kujeileva	вильыш
kujeileva	ышмысь
kuljeksiva??	шлонъялысь
kultainen	зарни
kultaseni	бобӧ
kulunut	зыртчӧма
kulunut	колян
kumara(inen)	мышкыра
kunnioittamaton	вежавидзтӧм
kunnollinen	авъя
kuohittu	кодз
kuohupäinen	быгъя
kuohuva	быгъя
kuolematon	кувтӧм
kuollut	кулӧма
kuomullinen	болкъя
kuoppainen	гуранӧсь
kuoppainen	гӧптӧсь
kuukausittainen	тӧлыся
kuulas	сӧдз
kuuluisa	нималана
kuuma	жар
kuuma	пым
kuuma	пӧсь
kuuma(verinen)	горач
kuurainen	гыӧра
kuutamoinen	тӧлыся
kuviollinen	сера
kyhmyinen	йӧнгыльӧсь
kylläinen	бурпӧт
kylläinen	пӧт
kyllästyttävä	дӧзмыд
kylmä	кӧдзыд
kyltymätön	пӧтлытӧм
kyntäjä	гӧрысь
kyntävä	гӧрысь
kypsymätön	вотӧм
kypsyvä	кисьмысь
kyvykäs	енбиа
kyvykäs	писькӧс
kyvykäs	таланта
känsäinen??	гаддясьӧм
käpristynyt	шыгрӧс
kätevä	кивевйӧс
käyristynyt	кепрӧс
käyrä	вежынь
käyrä	вежыня
kömpelö	валим
kömpelö	дурк
kömpelö	кикурӧд
kömpelö	укшаль
kömpelöliikkeinen	кепрӧс
köntystelevä	кепрӧс
köpelö	укшаль
köyhä	гӧль
köyhähkö	гӧлиник
köyhänlainen	гӧлиник
köyry(inen)	мышкыра
laaja	паськыд
laajalatvainen	пашкыр
laajalatvuksinen	пашкыр
laakea	шлюн
lahjakas	енбиа
lahjakas	таланта
laho	сісь
laiha	вердастӧм
laiha	висньыд
laiha	вӧсни
laiha	косньӧд
laihtunut	вердастӧм
laikukas	чутӧсь
lainehtiva	гыа
laiska	дыгыд
laiska	дыш
laiska	рутей
lakastunut	жуним
lakastunut	руш
lapsipuoli	ичиньводз
lapsuudenaikainen	дзолядырся
lattea	плавкӧс
lattea	шлюн
lehtevä	коръя
lehtikuusen	ниа
leikittelevä	ышмысь
leikkisä	ышмысь
leimuava	дӧла
leimuva	яр
lempeä	мелі
leveä	паськыд
leveä	эжа
leveälatvainen	пашкыр
leveälatvuksinen	пашкыр
levoton	дудан
liejuinen	гудыр
liejuinen	илъя
liejuinen	илӧсь
liekehtivä	дӧла
lieriö(mäinen)	тупльӧс
lieriömäinen	быгльӧс
lietteinen	илъя
lietteinen	илӧсь
lihaksekas	сӧнӧдӧсь
lihava	вердаса
lihava	кыз
liikkumaton	дудан
liikkuva	визув
likaantunut	лякӧсь
likaantunut	сітӧсь
likainen	дурк
likainen	няйт
lisäävä	содталан
litteä	шлюн
liukas	вильыд
liukas	вольк
liukas	гольыд
liukas	гылыд
liukas	нильӧг
liukas	ёльк
livettävä	гылыд
livettävä	ёльк
loimuava	дӧла
loistava	яръюгыд
loiva	алькӧс
luinen	лы
luinen	лыа
luisu	шлюн
luja	винёв
luja	зумыд
luminen	лымъя
luonnollinen	природаса
luonnon	природаса
luonnonomainen	природаса
luontainen	природаса
luotettava	эскӧдан
luovuttava??	сетчӧм
lyhyehkö	дженьыдик
lyhyt	дженьыд
läheinen	матыс
läheinen	матысса
läheinen	матысса
läheinen	маті
läheinen	матіса
lähin	медматысса
lähtevä	петан
lämmin	дэбыд
lämmin	шмаров
lämmin	шоныд
lämmittämätön	ломтывтӧм
lämmittämätön	ломтытӧм
lämpöinen	дэбыд
länkisääri	баръёла
länkisääri	табъя
läpinäkyvä	сӧдз
lätäkköinen	гӧптӧсь
lörpöttelevä	вома
löyhä	личыд
löyhä	руш
löysä	личыд
maanalainen	муувса
maanpäällinen	мувывса
magnetisoitu	магнита
mahakas	бозӧ
mahakas	кынӧма
majesteettinen	вевтыр
makeavetinen	дуб
maksamaton	сетавлытӧм
maleksiva??	шлонъялысь
matala	ляпкыд
matala	ляпкыд
maukas	чӧскыд
mauton	дуб
mauton	мисьтӧминик
mauton	чӧскыдтӧм
meluisa	зыка
mennyt	колян
merentakainen	саридзсайса
miehekäs	збодер
miellyttävä	кажитчана
miellyttävä	лӧсьыд
mieluinen	кыпыд
mieto	слаб
millainen	мыйся
millainen	мыйсяма
mittaamaton	мерайттӧм
moniosainen	йитӧдӧсь
muinainen	важдырся
muinainen	нэмӧвӧйся
muinaisaikainen	важдырся
muinaisajan	важдырся
mukava	лӧсьыд
mukava	нимкодь
mukava	шмаров
multainen??	муӧсь
muodoton	алапастӧм
muodoton	аластӧм
murea	трӧпӧк
murheellinen	дзугыль
murheellinen	жугыль
musta	сьӧд
mustanpuhuva	сьӧдов
mustasukkainen	вежӧг
mutainen	илъя
mutainen	илӧсь
mutkaton	небуриник
muu	йӧз
muukalainen	бокиса
muukalainen	бокыса
muukalainen	бокысса
muutama	некымын
mykkä	багай
mykkä	кывтӧм
myönteinen	эскӧдан
myönteinen??	подув
myöntävä	эскӧдан
myötävirran	кывтыд
myötävirtainen	кывтыд
männikköinen	ягвывса
märkä	ваа
märkä	варс
märkä	кизьӧр
märkä	уль
mätä	варс
mätä	сісь
naapurin	орчча
nahistunut	руш
nais(t)en	бабъей
nariseva	дзуртан
narskuva	дзуртан
natiseva	дзурыд
naukuva	нявзысь
neidon	нывдырся
neitosen	нывдырся
nestemäinen	кизьӧриник
neuvokas	тӧлка
nihkeä	васӧд
niljakas	нильӧг
niljakas	ёльк
niljakka	ёльк
nirso	писка
nirso	чиг
niukka	абутӧм
niveräinen	гартола
nivoutunut	гартола
nokkela	вертлан
nokkela	тӧлка
nopea	тэрыб
nopea	швычӧк
nopea	шурыд
nopea	шурӧб
nopea??	зіль
nopsa	вертлан
nopsa	шурӧб
norja	пельк
norja	швычӧк
norkkoinen	гаръя
notkea	кизьӧриник
notkea	швычӧк
nukkainen	ныа
numeroinen	номера
numerollinen	лыдпаса
nuori	том
nuori	шель
nuutunut	жуним
nuutunut	руш
nykyinen	ӧнія
nykyinen	ӧнія
nyreä	букыд
nyrpeä	букыд
nyrpeä	букыш
näivettynyt	жуним
näivettynyt	руш
näkevä	синма
nälissä	тшыг
nälkäinen	тшыг
ohuehko	вӧсньыдик
ohut	вӧсньыд
ohut	рабыд
oikea	збыль
oikea	прав
oikkupäinen	мывкыдтӧм
oikukas	асныра
oikukas	дудан
oikukas	мывкыдтӧм
oikukas	саръя
oikullinen	аслысруа
oikullinen	асныра
oikullinen	асруа
oikullinen	дудан
oikullinen	мывкыдтӧм
oikullinen	саръя
okainen	чуткасьысь
olematon	абу
olematon	абу
olematon	абутӧм
olematon	тырмытӧм
olla	эм
oma	аспом
omalaatuinen	аслысног
omalaatuinen	аслыснога
omalaatuinen	аслыссикас
omaperäinen	аслыспӧлӧс
omaperäinen	аслыссикас
omapäinen	аслысруа
omapäinen	нарт
omapäinen	саръя
omituinen	асруа
on	эм
onnellinen	шуда
onnistumaton	артмытӧм
optimistinen	кыпыд
ottava	босьтысь
outo	аслысруа
ovaali	быгльӧс
ovela	востер
ovela	мудер
ovela	наян
ovela	сюсь
paastonajan	кослунъя
paha	омӧль
pahankurinen	вильыш
pahanmakuinen	чӧскыдтӧм
paikallinen	местсавывса
paikallinen	обласьтувса
paikallinen	сэтчӧс
paikattu	дӧмасӧсь
painava	вескӧ
painokas	вескӧ
pakastunut	кын
pakkanen	кӧдзыд
paksu	кыз
paksu	тувкыд
paksumahainen	бозӧ
paksupäinen	діныш
palava	биа
paljas	куш
palkaton	медтӧм
pankkienvälinen	банкъяскостса
pankonpäällinen	паччӧрвывса
paras	медбур
parempi	бурджык
parrakas	тоша
parrakas	тошка
partainen	тошка
paskainen	сітӧсь
paskassa	сітӧсь
paukkuva	швичкан
pehmeä	майкыд
pehmeä	небыд
pellavatukkainen	орӧс
pelottava	повзьӧдчана
perheetön	котыртӧм
permiläinen	пермяна
perämies	бӧжалысь
pesu	мыссян
pieni	дзоля
pieni	ичӧт
pieni	ичӧтик
pieni	китыра
pieni	неыджыд
pienokainen	дзолюк
pihkainen	сирӧд
piittaamaton	идӧртӧм
piittaamaton	мисьтӧминик
piittaamaton	пӧестӧм
pikku	дзоля
pikku	дзоляник
pikku	ичӧтик
pikkuinen	дзоля
pikkuinen	дзоляник
pikkumainen	артасьысь
pilaantunut	дзугыль
pilaantunut	сісь
pilkkivä	вугралысь
piltti	дзолюк
pilvetön	кымӧртӧм
pilvetön	сэзь
pilvinen	бушколӧсь
pilvinen	гудыр
pilvinen	кымӧра
pimeä	пемыд
pisamainen	беринӧсь
pisin	медкузь
pitkä	кузь
pitkäaikainen	дыр
pitkänomainen	кузьмӧс
pitkäpiimäinen	дӧзмыд
pitkäveteinen	дӧзмыд
polvenpäällinen	пидзӧсвывса
ponneton	жуним
ponneton	руш
puhdas	идӧра
puhelias	варов
puhevikainen	пыскыль
puhuttu??	шуӧм
punainen	гӧрд
punertunut	гырдмӧм
puolenpäivän	лундзынся
puolipäiväinen	лундзынся
puolipäivän	лундзынся
puutteellinen	абутӧм
puuttuva	тырмытӧм
pysyvä	зумыд
pysyvä	пырся
pysähtynyt	дудан
pyydystämätön	кыйтӧм
pyöreä	гӧгрӧс
pyöreä	тупльӧс
päivittäinen	быдлунся
päivittäinen	быдлунъя
päivittäinen	лунся
päivänkoitto	лӧзъюгыд
päivänsarastus	лӧзъюгыд
päällekkäinen	вевся
päärme	быгӧртас
päätös	шуӧм
pölyinen	бусӧсь
pöyheä	пашкыр
raaka	вотӧм
raaka	йӧжа
raaka	уль
raaka	шель
rahakas	деньгаа
rahallinen	деньгаа
rahanahnas	закуч
rahanahne	закуч
raikuva	гольыд
raivoava??	лэчыд
rakas	дона
rakas	матысса
rakas	муса
rakas	радейтана
rakastava	шань
rakastettu	радейтана
rakkulainen	гаддясьӧм
rannan	берегдорса
rannikon	берегдорса
raskas	сьӧкыд
rasvainen	госа
rasvainen	маслӧӧсь
rasvainen	сыв
rasvautunut	маслӧӧсь
ratiseva	трачкӧдчысь
ratiseva	швичкан
rauhaton	ӧшйытӧм
raukea	жуним
raukea	руш
ravakka	шурӧб
ravitseva	пӧтӧс
revitty	киссьӧм
riehakas	вильыш
riehakka	вильыш
riemukas	долыд
riidanhaluinen	пинькырӧс
riippumaton	асшӧр
riippuva??	дзиръя
riitaisa	желльӧсь
riitelynhaluinen	пинькырӧс
riittämätön	абутӧм
riittämätön	тырмытӧм
riittävä	тырмана
rikas	озыр
rinnakkainen	матіса
ripeä	шурӧб
ritisevä	трачкӧдчысь
riuska	варов
rivakka	варов
rivakka	шурӧб
rohkea	збой
rohkea	кыпыд
rohkea	лэчыд
rohkea	смел
roihuava	дӧла
roskainen	идӧртӧм
roskainen	ёгӧсь
rosoinen	жельӧбӧсь
rosoinen	пӧвъя
rosvoilu	рӧзбой
rosvous	рӧзбой
roteva	дюж
roteva	дюжлив
ruma	алапастӧм
ruma	аластӧм
ruma	лёк
ruma	мисьтӧм
runsasterttuinen	розъя
ruokahaluinen	азым
ruorimies	бӧжалысь
ruosteinen??	сімыд
ruskehtava	русыд
rutiseva	трачкӧдчысь
ruumeninen	кыдйӧсь
ruumeninen	кыдъя
ruusunpunainen	алӧйгӧрд
ruusunpunainen	кельыдгӧрд
ryhdikäs	статя
rytisevä	трачкӧдчысь
rytisevä	швичкан
rähjäinen	омӧлиник
räikeä	шыбитчана
rämettynyt	кельӧб
rätisevä	трачкӧдчысь
rätisevä	швичкан
saapuva	локтан
saava	босьтысь
saippuainen	быгйӧсь
saippuainen	майтӧгӧсь
sairalloinen	висьлӧс
sairas	нёрпалысь
saita	колысь
saita	надз
saita	скуп
sakea	сук
salainen	гуся
salattu	гуся
salpaantunut	дудан
salpautunut	дудан
samanlainen	ӧткодь
samea	гудыр
sammaltava	пыскыль
sanaton	кывтӧм
sankka	тувкыд
sarvekas	сюра
sateinen	зэра
savensekainen	сёйӧд
savinen	сёйӧд
saviperäinen	сёйӧд
savipitoinen	сёйӧд
sees	сэзь
selkeä	ясыд
sellainen	сэтшӧм
selvä	гӧгӧрвоана
selvä	ясыд
seulontajätteinen	кыдйӧсь
seulontajätteinen	кыдъя
seurallinen	сибыд
seuranhaluinen	сибыд
siisti	идӧра
siisti	пельк
siisti	пелькиник
siisti	чиг
siivekäs	бордъя
siivellinen	бордъя
siivoton	идӧртӧм
sijainen	вежысь
sikäläinen	сэтчӧс
sileä	вольк
sileä	волькыд
sileä	шыльыд
silmälasipäinen	ӧчкиа
sinertävä	лӧзов
sinertävä	лӧзоват
sinervä	еджговлӧз
sininen	лӧз
sinipunainen	лӧзовгӧрд
sisukas	дюж
sisukas	дюжлив
sitkeä	винёв
sitkeä	чорыд
sitomaton	домавтӧм
sivullinen	йӧз
sivullinen	йӧзса
sodanaikainen	войнадырся
soikea	быгльӧс
soikea	кузьмӧс
soinen	нюра
soinnikas	юрган
soinnillinen	юрган
sointuisa	мыла
sointuisa	юрган
sointuva	юрган
soistunut	кельӧб
soistuva	нюра
sokaiseva	яръюгыд
solakkavartaloinen	зӧм
solakkavartaloinen	статя
soliseva	жборган
solvaava	чепсасян
sopimaton	лӧсявтӧм
sopiva	лӧсялана
sopiva	туяна
sortunut	киссьӧм
sortuva	киссьысь
sortuva	киссян
sotkettu	лякӧсь
sukkela	варов
sukkela	збой
sukkela	пельк
sukkela	швычӧк
sukkela	шурыд
sulanut	шолля
suljettu	игана
suljettu	куньса
suloinen	мусаник
sumuinen	руа
suolainen	сола
suolaton	дуб
suora	веськыд
suostuva??	сетчӧм
surullinen	дзугыль
surullinen	жугыль
suulas	вома
suullinen	вомгор
suurenmoinen	вевтыр
suurenteleva	кратайтчысь
suuri	гырысь
suuri	шлюп
suuri	ыджыд
suuttunut	дӧзман
syksyinen	арся
syksyn	арся
sylinteri(mäinen)	тупльӧс
sylinterimäinen	быгльӧс
synkkä	букыд
synkkä	букыш
syntaktinen	синтаксис
syrjäinen	йӧз
syrjäinen	йӧзса
syvä	джуджыд
syvä	пыді
syvä	пыдіа
syvällinen	пыді
syyllinen	мыжа
syytön	мыжтӧм
säikkyvä	дудан
särkyvä	рышкыд
sävyisä	рам
sävyisä	раминик
säyseä	лӧнь
säästeliäs	запаслив
säästäväinen	бережлив
säästäväinen	идӧра
taannoinen	неважся
tahmea	нильӧг
taipuisa	швычӧк
taitamaton	валим
taitava	киподтуя
taitava	писькӧс
taitava	сяма
taiteellinen	художествоа
taivaansininen	кельыдлӧз
takeltuva	джагыд
takillinen	пальтоа
taloudellinen	бережлив
taloudellinen	запаслив
taloudellinen	идӧра
tappiollinen	тырмытӧм
tarkka	ярскӧб
tarkka	ёсь
tarkkaamaton	шӧпей
tarpeellinen	колана
tarpeeton	тырмытӧм
tasainen	волькыд
tasainen	шыльыд
tavallinen	простой
tavallinen	пырся
tavanmukainen	пырся
tavaton	вӧвлытӧм
teerenpilkkuinen	беринӧсь
terhakka	збой
terve	дзоньвидза
terävä	востер
terävä	ёсь
teräväsilmäinen	сюсь
tietoinen	садь
tiheä	сук
tiheä	тшӧкыд
tiivis	тувкыд
tilava	лӧньыд
tippuva	киссьысь
tippuva	киссян
tiukka	джагыд
tiukka	дзескыд
tiukka	зэлыд
tiukka	чорыд
todellinen	збыль
todenperäinen	эскӧдан
toinen	мӧдӧд
tomuinen	бусӧсь
toraisa	желльӧсь
torin	базарвывса
torstain	четвергся
torstainen	четвергся
tottelematon	варгӧс
tottelevainen	пӧслукман
transitiivi	вуджан
tsaarin	царса
tsaarinaikainen	сардырся
tsaarinaikainen	цардырся
tukeva	тувкыд
tulehtunut	гырдмӧм
tuleva	локтан
tulikuuma	дон
tulinen	биа
tulinen	горач
tulinen	дон
tulinen	пым
tulinen	пӧсь
tumma	пемыд
tummanpunainen	пемыдгӧрд
tummanruskea	мугыд
tummanruskea	мугӧм
tummansävyinen	сьӧдов
tummaverinen	мугыд
tummaverinen	мугӧм
tunteellinen	пуков
tunteellinen	сатӧк
tunteikas	сатӧк
tuokiollinen	здукся
tuomittu	судитлӧм
tuore	удз
tuore??	свеж
tuottamaton	идӧртӧм
tuottoisa	идӧра
tutkittu	туялӧм
tutkiva	туялысь
tuttu	тӧдса
tuuhea	пашкыр
tuulinen	тӧла
tyhjä	куш
tyhjä	пуста
tyhmä	дик
tylsä	бӧб
tylsä	ныж
tytön	нывдырся
tyyni	лӧнь
tyyni	чӧв
työläinen	уджалысь
työteliäs	зіль
työteliäs	уджач
työtön	уджавтӧм
tähdetön	кодзувтӧм
tähtinen	кодзула
täkäläinen	татчӧс
tällainen	татшӧм
täplikäs	сера
täplikäs	чутӧсь
tärisevä	трачкӧдчысь
tärisyttävä	зуркыд
tärkeilevä	тшап
tärkeä	кодя
